圖層,地圖名稱,編號,NUMBER,ID,縣市,行政區,區別,位置,案名,計畫書名稱,完工案名,建案案名,實施者,目前狀態,核准日期,事業計畫核定日期,公告日期,公告年度,基地面積,地區範圍面積,面積(㎡),實施方式,主導類型,備註,相關資訊,經度,緯度,●　代銷公司,●　使用分區,●　坪數規劃,●　基地位置,●　基地面積,●　建案類別,●　建設公司,●　樓層規劃,●　規劃戶數,併分送,名稱,失效與否,完工年度,建築師,得標廠商,文號,法令依據,規劃單位,說明
已核定重建更新事業-都市計畫,中南帝寶,北087,,,01臺北市,南港區,,,擬訂臺北市南港區中南段二小段861地號土地都市更新事業計畫案,,,,臺北市南港區中南段二小段861地號土地都市更新會,完工,,2009/9/17,,,2163.73,,,協議合建,,,,121.61540807692307,25.044518,,,,,,,,,,-,,,2012年,蕭天賜建築師事務所,,,都計,弘傑都市規劃股份有限公司,
已核定重建更新事業-都市計畫,中研新苑,北098,,,01臺北市,南港區,,,擬訂臺北市南港區中南段二小段862地號土地都市更新事業計畫及權利變換計畫案,,,,中國建築經理股份有限公司,完工,,2010/6/3,,,1775.77,,,權利變換,,,,121.61536292307693,25.04397803846154,,,,,,,,,,併送,,,2013年,徐國書建築師事務所,,,都計,力冠丰都市規劃有限公司,
已核定重建更新事業-都市計畫,元利世紀匯,北036,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段619地號等6筆土地(R14)都市更新事業計畫案,,,,元利建設企業股份有限公司,完工,,2007/3/28,,,5497,,,協議合建,,,,121.6113089489796,25.05949742857143,,,,,,,,,,-,,,2010年,簡俊卿建築師事務所,,,都計,簡俊卿建築師事務所,
已核定重建更新事業-都市計畫,四季紅,北058,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段520-2地號等16筆土地(R13)都市更新事業計畫及權利變換計畫案,,,,聯勤建設實業股份有限公司,完工,,2008/3/10,,,4300,,,權利變換,,http://www.ur.org.tw/plan/career_view/93,,121.61229316279069,25.059510976744185,,,,,,,,,,併送,,,2011年,簡俊卿建築師事務所,,,都計,財團法人都市更新研究發展基金會,
已核定重建更新事業-都市計畫,正隆晶鑽,北065,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段527地號等4筆土地(R13)都市更新權利變換計畫案,,,,正隆股份有限公司,完工,,2008/10/4,,,2485,,,權利變換,,,,121.61265724137931,25.05946224137931,,,,,,,,,,分送,,,2013年,簡俊卿建築師事務所,,,都計,奇模工程有限公司,
已核定重建更新事業-都市計畫,甲子園,北054,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段531-4地號等2筆土地(R13)都市更新事業計畫及權利變換計畫案,,,,台灣肥料股份有限公司,完工,,2008/1/15,,,3272,,,權利變換,,,,121.61317955882353,25.059475088235295,,,,,,,,,,併送,,,2011年,廖乙勇建築師事務所,,,都計,邑相更新規劃股份有限公司,
已核定重建更新事業-都市計畫,明日博,北101,,,01臺北市,大安區,,,擬訂臺北市大安區懷生段一小段931地號等20筆土地都市更新事業計畫及權利變換計畫案,,,,忠泰長虹建設股份有限公司,完工,,2010/7/15,,,9244.79,,,權利變換,,http://www.ur.org.tw/plan/career_view/21,,121.53768862162163,25.04416281081081,,,,,,,,,,併送,,,2016/1/1,王克誠建築師事務所、李天鐸建築師事務所,,,都計,財團法人都市更新研究發展基金會,
已核定重建更新事業-都市計畫,第一道,北035,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段560地號等16筆土地(R13)都市更新事業計畫及權利變換計畫案,,,,宏境建設股份有限公司,完工,,2007/1/23,,,3125,,,權利變換,,,,121.61348154545455,25.059524454545453,,,,,,,,,,併送,,,2009年,高鴻文、殷瑋建築師事務所,,,都計,合邑都市更新股份有限公司,
已核定重建更新事業-都市計畫,富邦國際會議中心,北112,,,01臺北市,大安區,,,擬訂臺北市大安區仁愛段六小段245-2地號等14筆土地都市更新事業計畫案,,,,富邦建設股份有限公司,完工,,2011/3/29,,,1722,,,自地自建,,http://www.fubonland.com.tw/G/G5.asp,,121.5494375,25.044359222222223,,,,,,,,,,-,,,2014年,薛昭信建築師事務所,,,都計,台北再開發規劃股份有限公司,
已核定重建更新事業-都市計畫,敦南樞苑,北105,,,01臺北市,松山區,,,擬訂臺北市松山區延吉段三小段831-1地號等8筆土地都市更新事業計畫案,,,,德杰建設股份有限公司,完工,,2010/11/10,,,1222,,,協議合建,,,,121.54941568421053,25.045194315789473,,,,,,,,,,-,,,2014年,呂建勳建築師事務所,,,都計,邑相更新規劃股份有限公司,
已核定重建更新事業-都市計畫,華固文匯,北079,,,01臺北市,南港區,,,擬訂臺北市南港區中南段二小段865地號1筆土地都市更新事業計畫案,,,,華固建設股份有限公司,完工,,2009/3/28,,,2189.3,,,協議合建,,http://www.huaku.com.tw/caseInfo?i=17,,121.61495306666667,25.044086733333334,,,,,,,,,,-,,,2011年,黃永沃建築師事務所,,,都計,弘傑都市規劃股份有限公司,
已核定重建更新事業-都市計畫,謙閤,北073,,,01臺北市,南港區,,,擬訂臺北市南港區中南段二小段859地號土地都市更新事業計畫案,,,,偉祥建設股份有限公司,完工,,2009/1/6,,,2117.32,,,協議合建,,,,121.61534836363636,25.044773181818183,,,,,,,,,,-,,,2013年,廖進雄建築師事務所,,,都計,廖進雄建築師事務所,
已核定重建更新事業-都市計畫,敦南御所,北231,,,01臺北市,大安區,,,擬訂臺北市大安區復興段一小段3地號等5筆土地都市更新事業案,,,,中興電工機械股份有限公司,完工,,2015/11/4,,,2159,,,協議合建,,,,121.5482694,25.044471428571427,,,,,,,,,,-,,,2020年,玫格聯合建築師事務所,,,都計,黃秀莊建築師事務所,
已核定重建更新事業-都市計畫,,北232,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段379-1地號等43筆土地都市更新事業計畫案,,,,聯勤建設實業股份有限公司,核定,,2015/11/13,,,10693,,,權利變換,,http://www.ur.org.tw/plan/career_view/40,,121.61315584210526,25.060989063157894,,,,,,,,,,分送,,,,簡俊卿建築師事務所、日本丹下建築設計研究所,,,都計,財團法人都市更新研究發展基金會,
已核定重建更新事業-都市計畫,世界明珠,北242,,,01臺北市,南港區,,,擬訂臺北市南港區南港段四小段566地號(原391地號)等6筆土地都市更新事業計畫案,,,,南榮建築開發股份有限公司,完工,,2016/2/26,,,31252.05(報核面積為31263),,,協議合建,,,,121.60126038461539,25.052998974358974,,,,,,,,,,-,,,2024,三大聯合建築師事務所、群甡聯合建築師事務所,,,都計,紫陽工程顧問有限公司、台灣都市更新股份有限公司,
已核定重建更新事業-都市計畫,潤泰敦峰,北260,,,01臺北市,松山區,,,擬訂臺北市松山區敦化段三小段585-11地號等5筆土地都市更新事業計畫案,,,,潤泰創新國際股份有限公司,完工,,2016/9/23,,,4443,,,協議合建,,更新單元面積1907㎡；整體開發範圍2536㎡,,121.5457043,25.045736950000002,,,,,,,,,,-,,,2020年,張倫端建築師事務,,,都計,弘傑開發事業股份有限公司,
已核定重建更新事業-都市計畫,,北281,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段522地號等45筆土地都市更新事業計畫案,,,,筑丰興業股份有限公司,核定,,2017/4/21,,,6313.62,,,權利變換,,,,121.612252,25.060367754385965,,,,,,,,,,分送,,,,元宏聯合建築師事務所,,,都計,財團法人都市更新研究發展基金會,
已核定重建更新事業-都市計畫,,,,,01臺北市,萬華區,,,柳鄉社區第一期更新計畫,,,,臺北市政府,,,,,,12488,,,自行實施,,,,121.49588164666666,25.03783058666667,,,,,,,,,,,,,,,,,,,
已核定重建更新事業-都市計畫,超·站 S,北226,,,01臺北市,大同區,,,擬訂臺北市大同區橋北段二小段636地號等79筆土地都市更新事業計畫案,,,,日勝生活科技股份有限公司,完工,,2015/7/31,,,4461.93,,,聯合開發,,,,121.51165785915492,25.063371422535212,,,,,,,,,,-,,,2019年,李祖原聯合建築師事務所,,,優先-6#,緯城土地規劃工程顧問有限公司,
已核定重建更新事業-都市計畫,南港利百代,北382,,,01臺北市,南港區,,,擬訂臺北市南港區玉成段二小段40地號等3筆土地都市更新事業計畫及權利變換計畫案,,,,國泰建設股份有限公司,完工,,2019/4/2,,,9804,,,權利變換,,,,121.59219701960784,25.053522509803923,,,,,,,,,,併送,,,2023,李文勝建築師事務所,,,都計,安邦工程顧問股份有限公司,
已核定重建更新事業-都市計畫,全陽馥,北401,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段19-1地號等34筆土地都市更新事業計畫及權利變計畫案,,,,全陽建設股份有限公司,核定,,2019/8/28,,,3049,,,權利變換,,,,121.61964575,25.055744,,,,,,,,,,分送,,,,鍾美惠建築師事務所,,,都計,力冠丰都市規劃有限公司,
已核定重建更新事業-都市計畫,潤泰玉成總部辦公大樓,北457,,,01臺北市,南港區,,,擬訂臺北市南港區玉成段二小段729地號等1筆土地都市更新事業計畫案,,,,潤泰創新國際股份有限公司,完工,,2020/8/10,,,5288.69,,,協議合建,,,,121.59091305625,25.05203555,,,,,,,,,,,,,2024,張倫端建築師事務所,,,都計,邑相更新規劃股份有限公司,
已核定重建更新事業-都市計畫,,北461,,,01臺北市,信義區,,,擬訂臺北市信義區雅祥段二小段469地號等5筆土地都市更新事業計畫案,,,,臺北市信義區雅祥段二小段469地號等5筆土地都市更新會,權變審議,,2020/9/9,,,4507.75,,,權利變換,,,,121.57049601428571,25.043875214285716,,,,,,,,,,分送,,,,吳家駒建築師事務所、黃芳利建築師事務所,,,都計,傳家都更開發股份有限公司,
已核定重建更新事業-都市計畫,,北495,,,01臺北市,南港區,,,擬訂臺北市南港區玉成段一小段36地號1筆土地都市更新事業計畫案,,,,昌立鋼鐵廠股份有限公司,核定,,2021/9/1,,,1894.95,,,自地自建,,,,121.59165344827586,25.05734093103448,,,,,,,,,,-,,,,簡俊卿建築師事務所,,,都計,丹棠開發股份有限公司,
已核定重建更新事業-都市計畫,一方璞真,北399,,,01臺北市,松山區,,,擬訂臺北市松山區敦化段二小段404地號等5筆土地都市更新事業計畫及權利變換計畫案,,,,璞真建設股份有限公司,完工,,2019/7/31,,,740,,,權利變換,,,,121.5458646,25.0495947,,,,,,,,,,併送,,,2023,郭旭原建築師事務所,,,都計,冠霖不動產顧問股份有限公司,
已核定重建更新事業-都市計畫,,北516,,,01臺北市,南港區,,,擬訂臺北市南港區南港段一小段138-1地號等58筆土地都市更新事業計畫案,,,,世?建設股份有限公司,,,2022/1/21,,,4596,,,權利變換,,,,121.61458887096774,25.05549664516129,,,,,,,,,,,,,,周錦鴻建築師事務所,,,,新意群工程顧問有限公司,
已核定重建更新事業-都市計畫,,北515,,,01臺北市,南港區,,,擬訂臺北市南港區玉成段二小段253-1地號等16筆土地都市更新事業及權利變換計畫案,,,,南港國際二股份有限公司,,,2022/1/4,,,3733,,,權利變換,,,,121.5877332173913,25.05144752173913,,,,,,,,,,,,,,陳傳宗建築師事務所,,,,財團法人都市更新研究發展基金會,
已核定重建更新事業-都市計畫,,北514,,,01臺北市,南港區,,,擬訂臺北市南港區玉成段二小段253地號等9筆土地都市更新事業及權利變換計畫案,,,,南港國際一股份有限公司,,,2022/1/4,,,23672,,,權利變換,,,,121.585691,25.05089075,,,,,,,,,,,,,,陳傳宗建築師事務所,,,,財團法人都市更新研究發展基金會,
已核定重建更新事業-都市計畫,,北564,,,01臺北市,南港區,,,擬訂臺北市南港區玉成段一小段169地號等8筆(原20筆)土地都市更新事業計畫案,,,,國賓大建設股份有限公司,核定,,2023/4/8,,,13786,,,協議合建,,,https://kobinda.com/,121.58885892063492,25.054379238095237,,,,,,,,,,,,,,潘正華建築師事務所,,,,育辰工程顧問股份有限公司,
